role_id,variant_id,slot,slot_index,content,status,deprecated_at,deprecated_reason,last_reviewed,notes
curious,break,hero_badge_text,,Americas · unfiltered,active,,,2026-08-02,
curious,break,hero_badge_tone,,illustrative,active,,,2026-08-02,
curious,break,headline,,"What actually breaks, and when.",active,,,2026-08-02,
curious,break,sub,,"The padlock in your browser relies on maths a quantum computer would undo. Watch it happen to a real connection in this tab, then decide how much further you want to go.",active,,,2026-08-02,
curious,break,cta_primary_label,,Watch a real handshake,active,,,2026-08-02,2026-08-02 priority ruling: curious takes the TLS simulator (the clearest 'watch it break' tool); developer keeps priority on developer-specific resources and moves to the hybrid KEM pipeline.
curious,break,cta_primary_href,,/playground/tls-simulator,active,,,2026-08-02,2026-08-02 priority ruling: curious takes the TLS simulator (the clearest 'watch it break' tool); developer keeps priority on developer-specific resources and moves to the hybrid KEM pipeline.
curious,break,cta_secondary_label,,See what a breach costs,active,,,2026-08-02,Secondary CTA and item 2 are now this board's own BUSINESS tool (/tools/*). Before 2026-08-02 the boards leaned entirely on playground workshops.
curious,break,cta_secondary_href,,/business/tools/breach-simulator,active,,,2026-08-02,"Path corrected 2026-08-02: business tools are nested under /business (/business/tools/:toolId). /tools/<id> fell through to the catch-all route and silently rendered the HOME BOARD — the destination resolved, so nothing failed, it just showed the wrong page. Secondary CTA and item 2 are now this board's own BUSINESS tool (/tools/*). Before 2026-08-02 the boards leaned entirely on playground workshops."
curious,break,proof_chip,0,"Real cryptography, running here",active,,,2026-08-02,
curious,break,proof_chip,1,Plain English by default,active,,,2026-08-02,
curious,break,proof_chip,2,Every term explained on hover,active,,,2026-08-02,
curious,break,side_card_title,,The bit that surprises people,active,,,2026-08-02,
curious,break,side_card_tone,,bad,active,,,2026-08-02,
curious,break,side_card_provenance,,illustrative,active,,,2026-08-02,
curious,break,side_card_row_label,0,Encrypted data captured today,active,,,2026-08-02,
curious,break,side_card_row_value,0,still readable later,active,,,2026-08-02,
curious,break,side_card_row_label,1,If it must stay secret for,active,,,2026-08-02,
curious,break,side_card_row_value,1,12 years,active,,,2026-08-02,
curious,break,side_card_row_label,2,And the machine arrives in,active,,,2026-08-02,
curious,break,side_card_row_value,2,~2032,active,,,2026-08-02,
curious,break,side_card_punchline,,The deadline already passed for some data.,active,,,2026-08-02,
curious,break,side_card_footnote,,"Harvest now, decrypt later. That is the whole argument, and it is the one idea worth leaving with even if you read nothing else.",active,,,2026-08-02,
curious,break,grid_title,,Where you can go next,active,,,2026-08-02,"Rewritten 2026-08-02: the three items now map 1:1 onto THIS board's own destinations (1=primary CTA, 2=secondary CTA, 3=the workshop it rests on). They previously described tools the board did not link to."
curious,break,grid_sub,,"Optional, none of it locked",active,,,2026-08-02,"Rewritten 2026-08-02: the three items now map 1:1 onto THIS board's own destinations (1=primary CTA, 2=secondary CTA, 3=the workshop it rests on). They previously described tools the board did not link to."
curious,break,grid_card_title,0,"A real connection, in this tab",active,,,2026-08-02,2026-08-02 priority ruling: curious takes the TLS simulator (the clearest 'watch it break' tool); developer keeps priority on developer-specific resources and moves to the hybrid KEM pipeline.
curious,break,grid_card_body,0,The TLS 1.3 simulator runs an actual handshake — the same negotiation your browser does for the padlock — so you can see which part the quantum threat lands on.,active,,,2026-08-02,2026-08-02 priority ruling: curious takes the TLS simulator (the clearest 'watch it break' tool); developer keeps priority on developer-specific resources and moves to the hybrid KEM pipeline.
curious,break,grid_card_title,1,What it would actually cost,active,,,2026-08-02,Secondary CTA and item 2 are now this board's own BUSINESS tool (/tools/*). Before 2026-08-02 the boards leaned entirely on playground workshops.
curious,break,grid_card_body,1,"The Breach Scenario Simulator compares classical against quantum-enabled breach cost, per event and as annual expected loss.",active,,,2026-08-02,Secondary CTA and item 2 are now this board's own BUSINESS tool (/tools/*). Before 2026-08-02 the boards leaned entirely on playground workshops.
curious,break,grid_card_title,2,"Why a handshake, of all things",active,,,2026-08-02,2026-08-02 priority ruling: curious takes the TLS simulator (the clearest 'watch it break' tool); developer keeps priority on developer-specific resources and moves to the hybrid KEM pipeline.
curious,break,grid_card_body,2,"The handshake is where the keys are agreed. It is the one moment worth understanding if you only ever understand one, and it takes about a minute to watch.",active,,,2026-08-02,2026-08-02 priority ruling: curious takes the TLS simulator (the clearest 'watch it break' tool); developer keeps priority on developer-specific resources and moves to the hybrid KEM pipeline.
curious,break,track_title,,"{Essentials_count:curious} modules, {essentials_minutes:curious} minutes — and yes, that is still a lot.",active,,,2026-08-02,
curious,break,track_note,,"Worth saying plainly: at {essentials_minutes:curious} minutes this is longer than the executive track ({essentials_minutes:executive} min), which is not what you would expect. Take it in pieces — your progress is saved between visits.",active,,,2026-08-02,
curious,break,track_chip,0,PQC 101,active,,,2026-08-02,
curious,break,track_chip,1,PQC candidates,active,,,2026-08-02,
curious,break,track_chip,2,Quantum threats,active,,,2026-08-02,
curious,break,track_chip,3,Risk basics,active,,,2026-08-02,
curious,break,track_chip,4,Compliance timelines,active,,,2026-08-02,
curious,break,track_chip,5,TLS basics,active,,,2026-08-02,
curious,break,capstone_chip_label,,Quantum-Native,active,,,2026-08-02,
executive,risk,hero_eyebrow,,Executive / GRC · risk position · the dates that already bind you,active,,,2026-08-02,
executive,risk,hero_badge_text,,Default: Americas · Finance & Banking — scenario shown: EU,active,,,2026-08-02,"Region/industry context — same for every variant of this role, it describes the visitor not the option."
executive,risk,hero_badge_tone,,illustrative,active,,,2026-08-02,
executive,risk,headline,,Know what you are actually exposed to.,active,,,2026-08-02,
executive,risk,sub,,"The same eight questions, scored. You get a risk position you can defend line by line, with each regulatory deadline attached to the finding it threatens rather than filed in an appendix.",active,,,2026-08-02,
executive,risk,cta_primary_label,,See a finished example report,active,,,2026-08-02,De-duplicated 2026-08-02: every board now points at its own destination — tls-simulator was on 6 boards and /migrate on 5.
executive,risk,cta_primary_href,,/report?example=1,active,,,2026-08-02,De-duplicated 2026-08-02: every board now points at its own destination — tls-simulator was on 6 boards and /migrate on 5.
executive,risk,cta_secondary_label,,Build the risk register,active,,,2026-08-02,Secondary CTA and item 2 are now this board's own BUSINESS tool (/tools/*). Before 2026-08-02 the boards leaned entirely on playground workshops.
executive,risk,cta_secondary_href,,/business/tools/risk-register,active,,,2026-08-02,"Path corrected 2026-08-02: business tools are nested under /business (/business/tools/:toolId). /tools/<id> fell through to the catch-all route and silently rendered the HOME BOARD — the destination resolved, so nothing failed, it just showed the wrong page. Secondary CTA and item 2 are now this board's own BUSINESS tool (/tools/*). Before 2026-08-02 the boards leaned entirely on playground workshops."
executive,risk,proof_chip,0,"{library_active_count} sources, trust-tiered",active,,,2026-08-02,
executive,risk,proof_chip,1,{regulatory_verified_phrase},active,,,2026-08-02,
executive,risk,proof_chip,2,Organised around the NIST CSWP.39 zones,active,,,2026-08-02,
executive,risk,proof_chip,3,How we verify,active,,,2026-08-02,
executive,risk,side_card_title,,What the score is built from,active,,,2026-08-02,
executive,risk,side_card_tone,,warn,active,,,2026-08-02,
executive,risk,side_card_provenance,,illustrative,active,,,2026-08-02,
executive,risk,side_card_row_label,0,Questions you answer,active,,,2026-08-02,
executive,risk,side_card_row_value,0,8,active,,,2026-08-02,
executive,risk,side_card_row_label,1,Report sections generated,active,,,2026-08-02,
executive,risk,side_card_row_value,1,{report_section_total},active,,,2026-08-02,
executive,risk,side_card_row_label,2,Governance artifacts attached,active,,,2026-08-02,
executive,risk,side_card_row_value,2,{artifacts_count:executive:governance},active,,,2026-08-02,
executive,risk,side_card_punchline,,A number you can put in front of an auditor.,active,,,2026-08-02,
executive,risk,side_card_footnote,,"Illustrative until you answer the eight questions — the score, the sections and the artifacts are generated from your own answers, not from a sample estate.",active,,,2026-08-02,
executive,risk,grid_title,,What the score gives you,active,,,2026-08-02,"Rewritten 2026-08-02: the three items now map 1:1 onto THIS board's own destinations (1=primary CTA, 2=secondary CTA, 3=the workshop it rests on). They previously described tools the board did not link to."
executive,risk,grid_sub,,Generated from your 8 answers,active,,,2026-08-02,"Rewritten 2026-08-02: the three items now map 1:1 onto THIS board's own destinations (1=primary CTA, 2=secondary CTA, 3=the workshop it rests on). They previously described tools the board did not link to."
executive,risk,grid_card_title,0,"A finished report, before you start",active,,,2026-08-02,"Rewritten 2026-08-02: the three items now map 1:1 onto THIS board's own destinations (1=primary CTA, 2=secondary CTA, 3=the workshop it rests on). They previously described tools the board did not link to."
executive,risk,grid_card_body,0,The worked example renders a complete report under its own authored persona — you can read the output before committing to the assessment.,active,,,2026-08-02,"Rewritten 2026-08-02: the three items now map 1:1 onto THIS board's own destinations (1=primary CTA, 2=secondary CTA, 3=the workshop it rests on). They previously described tools the board did not link to."
executive,risk,grid_card_title,1,A register with owners on it,active,,,2026-08-02,Secondary CTA and item 2 are now this board's own BUSINESS tool (/tools/*). Before 2026-08-02 the boards leaned entirely on playground workshops.
executive,risk,grid_card_body,1,"The Risk Register Builder turns the score into named risks with impact, likelihood, an owner and a mitigation each — the form a risk committee accepts.",active,,,2026-08-02,Secondary CTA and item 2 are now this board's own BUSINESS tool (/tools/*). Before 2026-08-02 the boards leaned entirely on playground workshops.
executive,risk,grid_card_title,2,"Why a register, not just a score",active,,,2026-08-02,"Item 2 is this board's business tool, so item 3 carries the reasoning rather than repeating it. Executive boards cite no playground workshop by design."
executive,risk,grid_card_body,2,A number persuades a meeting once. A register with an owner against each risk is what survives the meeting and gets re-read next quarter.,active,,,2026-08-02,"Item 2 is this board's business tool, so item 3 carries the reasoning rather than repeating it. Executive boards cite no playground workshop by design."
executive,risk,track_title,,"Then, if you want the background: {essentials_vs_full:executive}.",active,,,2026-08-02,
executive,roadmap,hero_eyebrow,,Executive / GRC · sequenced plan · owners · KPIs,active,,,2026-08-02,
executive,roadmap,hero_badge_text,,Default: Americas · Finance & Banking — scenario shown: EU,active,,,2026-08-02,"Region/industry context — same for every variant of this role, it describes the visitor not the option."
executive,roadmap,hero_badge_tone,,illustrative,active,,,2026-08-02,
executive,roadmap,headline,,Show a plan your regulator will accept.,active,,,2026-08-02,
executive,roadmap,sub,,"A sequenced roadmap with named owners, measurable KPIs and a policy draft — built from the same eight answers, so your plan and your risk position cannot quietly disagree.",active,,,2026-08-02,
executive,roadmap,cta_primary_label,,Build the roadmap,active,,,2026-08-02,"Best-fit pairing, 2026-08-02: business tool or playground workshop chosen per use case and role rather than one of each by rule. No destination is used twice."
executive,roadmap,cta_primary_href,,/business/tools/roadmap-builder,active,,,2026-08-02,"Path corrected 2026-08-02: business tools are nested under /business (/business/tools/:toolId). /tools/<id> fell through to the catch-all route and silently rendered the HOME BOARD — the destination resolved, so nothing failed, it just showed the wrong page. Best-fit pairing, 2026-08-02: business tool or playground workshop chosen per use case and role rather than one of each by rule. No destination is used twice."
executive,roadmap,cta_secondary_label,,Check what already binds you,active,,,2026-08-02,"Best-fit pairing, 2026-08-02: business tool or playground workshop chosen per use case and role rather than one of each by rule. No destination is used twice."
executive,roadmap,cta_secondary_href,,/compliance,active,,,2026-08-02,"Best-fit pairing, 2026-08-02: business tool or playground workshop chosen per use case and role rather than one of each by rule. No destination is used twice."
executive,roadmap,proof_chip,0,Deadlines derived from the published timeline,active,,,2026-08-02,
executive,roadmap,proof_chip,1,{regulatory_verified_phrase},active,,,2026-08-02,
executive,roadmap,proof_chip,2,Organised around the NIST CSWP.39 zones,active,,,2026-08-02,
executive,roadmap,proof_chip,3,How we verify,active,,,2026-08-02,
executive,roadmap,side_card_title,,What the plan contains,active,,,2026-08-02,
executive,roadmap,side_card_tone,,info,active,,,2026-08-02,
executive,roadmap,side_card_provenance,,illustrative,active,,,2026-08-02,
executive,roadmap,side_card_row_label,0,Governance artifacts,active,,,2026-08-02,
executive,roadmap,side_card_row_value,0,{artifacts_count:executive:governance},active,,,2026-08-02,
executive,roadmap,side_card_row_label,1,Report sections,active,,,2026-08-02,
executive,roadmap,side_card_row_value,1,{report_section_total},active,,,2026-08-02,
executive,roadmap,side_card_row_label,2,Modules on your path,active,,,2026-08-02,
executive,roadmap,side_card_row_value,2,{recommended_path_no_quiz_count:executive},active,,,2026-08-02,
executive,roadmap,side_card_punchline,,"A plan, not a slide.",active,,,2026-08-02,
executive,roadmap,side_card_footnote,,Illustrative until you answer the eight questions. The artifact and section counts are real — they are what this role's report and Command Center actually generate.,active,,,2026-08-02,
executive,roadmap,grid_title,,What you walk out with,active,,,2026-08-02,"Rewritten 2026-08-02: the three items now map 1:1 onto THIS board's own destinations (1=primary CTA, 2=secondary CTA, 3=the workshop it rests on). They previously described tools the board did not link to."
executive,roadmap,grid_sub,,A plan someone can be held to,active,,,2026-08-02,"Rewritten 2026-08-02: the three items now map 1:1 onto THIS board's own destinations (1=primary CTA, 2=secondary CTA, 3=the workshop it rests on). They previously described tools the board did not link to."
executive,roadmap,grid_card_title,0,A two-track roadmap,active,,,2026-08-02,"Best-fit pairing, 2026-08-02: business tool or playground workshop chosen per use case and role rather than one of each by rule. No destination is used twice."
executive,roadmap,grid_card_body,0,"The Roadmap Builder sequences key-exchange/HNDL work alongside signatures and PKI across the framework's eight phases — a shape, not just a deadline.",active,,,2026-08-02,"Best-fit pairing, 2026-08-02: business tool or playground workshop chosen per use case and role rather than one of each by rule. No destination is used twice."
executive,roadmap,grid_card_title,1,What already binds you,active,,,2026-08-02,"Best-fit pairing, 2026-08-02: business tool or playground workshop chosen per use case and role rather than one of each by rule. No destination is used twice."
executive,roadmap,grid_card_body,1,The compliance view lists the standardization and certification frameworks in force and what each one already requires of you.,active,,,2026-08-02,"Best-fit pairing, 2026-08-02: business tool or playground workshop chosen per use case and role rather than one of each by rule. No destination is used twice."
executive,roadmap,grid_card_title,2,"Two tracks, not one list",active,,,2026-08-02,"Item 2 is this board's business tool, so item 3 carries the reasoning rather than repeating it. Executive boards cite no playground workshop by design."
executive,roadmap,grid_card_body,2,Harvest-now-decrypt-later work and signature/PKI work have different deadlines and different owners — a single ordered list hides that.,active,,,2026-08-02,"Item 2 is this board's business tool, so item 3 carries the reasoning rather than repeating it. Executive boards cite no playground workshop by design."
executive,roadmap,track_title,,"Then, if you want the background: {essentials_vs_full:executive}.",active,,,2026-08-02,
developer,inventory,hero_eyebrow,,Developer / Engineer · CBOM before code changes,active,,,2026-08-02,
developer,inventory,hero_badge_text,,Americas · Technology,active,,,2026-08-02,"Region/industry context — same for every variant of this role, it describes the visitor not the option."
developer,inventory,hero_badge_tone,,sourced,active,,,2026-08-02,
developer,inventory,headline,,Find the crypto before you change it.,active,,,2026-08-02,
developer,inventory,sub,,"Most of your cryptography was chosen by a library default, not by you. A CBOM names what your services actually negotiate — start from the catalogue rather than from a grep.",active,,,2026-08-02,
developer,inventory,cta_primary_label,,Open OpenSSL Studio,active,,,2026-08-02,De-duplicated 2026-08-02: every board now points at its own destination — tls-simulator was on 6 boards and /migrate on 5.
developer,inventory,cta_primary_href,,/playground/openssl-studio,active,,,2026-08-02,De-duplicated 2026-08-02: every board now points at its own destination — tls-simulator was on 6 boards and /migrate on 5.
developer,inventory,cta_secondary_label,,Build the CBOM,active,,,2026-08-02,Secondary CTA and item 2 are now this board's own BUSINESS tool (/tools/*). Before 2026-08-02 the boards leaned entirely on playground workshops.
developer,inventory,cta_secondary_href,,/business/tools/crypto-cbom-builder,active,,,2026-08-02,"Path corrected 2026-08-02: business tools are nested under /business (/business/tools/:toolId). /tools/<id> fell through to the catch-all route and silently rendered the HOME BOARD — the destination resolved, so nothing failed, it just showed the wrong page. Secondary CTA and item 2 are now this board's own BUSINESS tool (/tools/*). Before 2026-08-02 the boards leaned entirely on playground workshops."
developer,inventory,proof_chip,0,Real liboqs + SoftHSMv3 in your browser,active,,,2026-08-02,
developer,inventory,proof_chip,1,Catalogue entries are proof-gated,active,,,2026-08-02,
developer,inventory,proof_chip,2,"No signup, no key required",active,,,2026-08-02,
developer,inventory,side_card_title,,What a CBOM has to name,active,,,2026-08-02,
developer,inventory,side_card_tone,,info,active,,,2026-08-02,
developer,inventory,side_card_provenance,,illustrative,active,,,2026-08-02,
developer,inventory,side_card_row_label,0,Algorithms in use,active,,,2026-08-02,
developer,inventory,side_card_row_value,0,every suite you negotiate,active,,,2026-08-02,
developer,inventory,side_card_row_label,1,Where they came from,active,,,2026-08-02,
developer,inventory,side_card_row_value,1,"library defaults, not just your code",active,,,2026-08-02,
developer,inventory,side_card_row_label,2,What breaks first,active,,,2026-08-02,
developer,inventory,side_card_row_value,2,your longest-lived key,active,,,2026-08-02,
developer,inventory,side_card_punchline,,You cannot migrate what you have not named.,active,,,2026-08-02,
developer,inventory,side_card_footnote,,Illustrative framing. The catalogue's PQC-readiness data is real and proof-gated; what your own estate contains is something only your scan can answer.,active,,,2026-08-02,
developer,inventory,grid_title,,What you walk out with,active,,,2026-08-02,"Rewritten 2026-08-02: the three items now map 1:1 onto THIS board's own destinations (1=primary CTA, 2=secondary CTA, 3=the workshop it rests on). They previously described tools the board did not link to."
developer,inventory,grid_sub,,An inventory you can act on,active,,,2026-08-02,"Rewritten 2026-08-02: the three items now map 1:1 onto THIS board's own destinations (1=primary CTA, 2=secondary CTA, 3=the workshop it rests on). They previously described tools the board did not link to."
developer,inventory,grid_card_title,0,A full OpenSSL environment,active,,,2026-08-02,"Rewritten 2026-08-02: the three items now map 1:1 onto THIS board's own destinations (1=primary CTA, 2=secondary CTA, 3=the workshop it rests on). They previously described tools the board did not link to."
developer,inventory,grid_card_body,0,"OpenSSL Studio is OpenSSL 3.6.2 compiled to WASM — keygen, certificates, CSR, KEM, signing, KDF and encryption — with 11 guided lessons.",active,,,2026-08-02,"Rewritten 2026-08-02: the three items now map 1:1 onto THIS board's own destinations (1=primary CTA, 2=secondary CTA, 3=the workshop it rests on). They previously described tools the board did not link to."
developer,inventory,grid_card_title,1,The CBOM itself,active,,,2026-08-02,Secondary CTA and item 2 are now this board's own BUSINESS tool (/tools/*). Before 2026-08-02 the boards leaned entirely on playground workshops.
developer,inventory,grid_card_body,1,"The CBOM Builder assembles a Crypto Bill of Materials from an SBOM, library posture or HSM inventory — the artifact an inventory pass is supposed to produce.",active,,,2026-08-02,Secondary CTA and item 2 are now this board's own BUSINESS tool (/tools/*). Before 2026-08-02 the boards leaned entirely on playground workshops.
developer,inventory,grid_card_title,2,Inspect before you inventory,active,,,2026-08-02,"Rewritten 2026-08-02: the three items now map 1:1 onto THIS board's own destinations (1=primary CTA, 2=secondary CTA, 3=the workshop it rests on). They previously described tools the board did not link to."
developer,inventory,grid_card_body,2,Studio is where you read what a key or certificate really contains — the step before a CBOM is worth writing.,active,,,2026-08-02,"Rewritten 2026-08-02: the three items now map 1:1 onto THIS board's own destinations (1=primary CTA, 2=secondary CTA, 3=the workshop it rests on). They previously described tools the board did not link to."
developer,inventory,track_title,,"Then, the background: {essentials_vs_full:developer}.",active,,,2026-08-02,
developer,sizing,hero_eyebrow,,"Developer / Engineer · sizes, budgets, and what overflows",active,,,2026-08-02,
developer,sizing,hero_badge_text,,Americas · Technology,active,,,2026-08-02,"Region/industry context — same for every variant of this role, it describes the visitor not the option."
developer,sizing,hero_badge_tone,,sourced,active,,,2026-08-02,
developer,sizing,headline,,The new sizes break your schema first.,active,,,2026-08-02,
developer,sizing,sub,,"An ML-DSA-65 signature is roughly fifty times an ECDSA one. Your token budget, your database column and your MTU all notice long before your cryptography does.",active,,,2026-08-02,
developer,sizing,cta_primary_label,,Sign a JWT with ML-DSA,active,,,2026-08-02,"Best-fit pairing, 2026-08-02: business tool or playground workshop chosen per use case and role rather than one of each by rule. No destination is used twice."
developer,sizing,cta_primary_href,,/playground/api-security-jwt,active,,,2026-08-02,"Best-fit pairing, 2026-08-02: business tool or playground workshop chosen per use case and role rather than one of each by rule. No destination is used twice."
developer,sizing,cta_secondary_label,,Size the certificate estate,active,,,2026-08-02,"Best-fit pairing, 2026-08-02: business tool or playground workshop chosen per use case and role rather than one of each by rule. No destination is used twice."
developer,sizing,cta_secondary_href,,/playground/cert-capacity,active,,,2026-08-02,"Best-fit pairing, 2026-08-02: business tool or playground workshop chosen per use case and role rather than one of each by rule. No destination is used twice."
developer,sizing,proof_chip,0,"Sizes from FIPS 203/204, not estimates",active,,,2026-08-02,
developer,sizing,proof_chip,1,Benchmarked through a real PKCS#11 engine,active,,,2026-08-02,
developer,sizing,proof_chip,2,"No signup, no key required",active,,,2026-08-02,
developer,sizing,side_card_title,,What the calculator tells you,active,,,2026-08-02,
developer,sizing,side_card_tone,,warn,active,,,2026-08-02,
developer,sizing,side_card_provenance,,sourced,active,,,2026-08-02,
developer,sizing,side_card_row_label,0,Enterprise workflows sized,active,,,2026-08-02,
developer,sizing,side_card_row_value,0,{hsm_use_cases_count},active,,,2026-08-02,
developer,sizing,side_card_row_label,1,ML-DSA-65 signature,active,,,2026-08-02,
developer,sizing,side_card_row_value,1,{ml_dsa_65_signature_only},active,,,2026-08-02,
developer,sizing,side_card_row_label,2,Sign rate on today's HSM,active,,,2026-08-02,
developer,sizing,side_card_row_value,2,{ops_sidecard_throughput_row},active,,,2026-08-02,
developer,sizing,side_card_punchline,,Budget the cores before you budget the migration.,active,,,2026-08-02,
developer,sizing,side_card_footnote,,"Real figures, not illustrative — the HSM Capacity Calculator's own defaults, the same ones behind the IT Ops board.",active,,,2026-08-02,
developer,sizing,grid_title,,What you walk out with,active,,,2026-08-02,"Rewritten 2026-08-02: the three items now map 1:1 onto THIS board's own destinations (1=primary CTA, 2=secondary CTA, 3=the workshop it rests on). They previously described tools the board did not link to."
developer,sizing,grid_sub,,Numbers you can put in a ticket,active,,,2026-08-02,"Rewritten 2026-08-02: the three items now map 1:1 onto THIS board's own destinations (1=primary CTA, 2=secondary CTA, 3=the workshop it rests on). They previously described tools the board did not link to."
developer,sizing,grid_card_title,0,A signed token you can measure,active,,,2026-08-02,"Best-fit pairing, 2026-08-02: business tool or playground workshop chosen per use case and role rather than one of each by rule. No destination is used twice."
developer,sizing,grid_card_body,0,"The JWT workshop signs with ML-DSA-44/65/87, SLH-DSA and composite ML-DSA-65+Ed25519, so you can weigh each payload against your own header budget.",active,,,2026-08-02,"Best-fit pairing, 2026-08-02: business tool or playground workshop chosen per use case and role rather than one of each by rule. No destination is used twice."
developer,sizing,grid_card_title,1,"The same question, at PKI scale",active,,,2026-08-02,"Best-fit pairing, 2026-08-02: business tool or playground workshop chosen per use case and role rather than one of each by rule. No destination is used twice."
developer,sizing,grid_card_body,1,"The Cert Capacity Calculator models storage, bandwidth and CPU for migrating a PKI to ML-DSA, with adjustable certificate counts and renewal cadence.",active,,,2026-08-02,"Best-fit pairing, 2026-08-02: business tool or playground workshop chosen per use case and role rather than one of each by rule. No destination is used twice."
developer,sizing,grid_card_title,2,Where the bytes land,active,,,2026-08-02,"Rewritten 2026-08-02: the three items now map 1:1 onto THIS board's own destinations (1=primary CTA, 2=secondary CTA, 3=the workshop it rests on). They previously described tools the board did not link to."
developer,sizing,grid_card_body,2,"Token payloads, certificate chains and TLS records — the three places the new sizes surface in a service first.",active,,,2026-08-02,"Rewritten 2026-08-02: the three items now map 1:1 onto THIS board's own destinations (1=primary CTA, 2=secondary CTA, 3=the workshop it rests on). They previously described tools the board did not link to."
developer,sizing,track_title,,"Then, the background: {essentials_vs_full:developer}.",active,,,2026-08-02,
architect,inventory,hero_eyebrow,,Security Architect · as-is before to-be,active,,,2026-08-02,
architect,inventory,hero_badge_text,,"Global · Technology, Telecommunications",active,,,2026-08-02,"Region/industry context — same for every variant of this role, it describes the visitor not the option."
architect,inventory,hero_badge_tone,,sourced,active,,,2026-08-02,
architect,inventory,headline,,You cannot draw the to-be without the as-is.,active,,,2026-08-02,
architect,inventory,sub,,"Every library, HSM, protocol and CA in the estate, inventoried before the target architecture exists. A CBOM is what makes the diagram arguable rather than aspirational.",active,,,2026-08-02,
architect,inventory,cta_primary_label,,Document the architecture,active,,,2026-08-02,"Best-fit pairing, 2026-08-02: business tool or playground workshop chosen per use case and role rather than one of each by rule. No destination is used twice."
architect,inventory,cta_primary_href,,/business/tools/crypto-architecture-diagram,active,,,2026-08-02,"Path corrected 2026-08-02: business tools are nested under /business (/business/tools/:toolId). /tools/<id> fell through to the catch-all route and silently rendered the HOME BOARD — the destination resolved, so nothing failed, it just showed the wrong page. Best-fit pairing, 2026-08-02: business tool or playground workshop chosen per use case and role rather than one of each by rule. No destination is used twice."
architect,inventory,cta_secondary_label,,Build a certificate chain,active,,,2026-08-02,"Best-fit pairing, 2026-08-02: business tool or playground workshop chosen per use case and role rather than one of each by rule. No destination is used twice."
architect,inventory,cta_secondary_href,,/playground/pki-workshop,active,,,2026-08-02,"Best-fit pairing, 2026-08-02: business tool or playground workshop chosen per use case and role rather than one of each by rule. No destination is used twice."
architect,inventory,proof_chip,0,Catalogue entries are proof-gated,active,,,2026-08-02,
architect,inventory,proof_chip,1,KMIP 3.0 conformance corpus replays live,active,,,2026-08-02,
architect,inventory,proof_chip,2,"Real ML-KEM / ML-DSA / SLH-DSA, no server",active,,,2026-08-02,
architect,inventory,side_card_title,,What the as-is must name,active,,,2026-08-02,
architect,inventory,side_card_tone,,info,active,,,2026-08-02,
architect,inventory,side_card_provenance,,illustrative,active,,,2026-08-02,
architect,inventory,side_card_row_label,0,Layers in the catalogue,active,,,2026-08-02,
architect,inventory,side_card_row_value,0,{migrate_layers_count:architect},active,,,2026-08-02,
architect,inventory,side_card_row_label,1,Agility tracked per,active,,,2026-08-02,
architect,inventory,side_card_row_value,1,"asset, not per algorithm",active,,,2026-08-02,
architect,inventory,side_card_row_label,2,Ownership recorded via,active,,,2026-08-02,
architect,inventory,side_card_row_value,2,RACI,active,,,2026-08-02,
architect,inventory,side_card_punchline,,"An inventory nobody owns is a document, not a control.",active,,,2026-08-02,
architect,inventory,side_card_footnote,,Illustrative framing. The catalogue's layer taxonomy and PQC-readiness data are real; the ownership model is the one this role's Command Center zone already assumes.,active,,,2026-08-02,
architect,inventory,grid_title,,What you walk out with,active,,,2026-08-02,"Rewritten 2026-08-02: the three items now map 1:1 onto THIS board's own destinations (1=primary CTA, 2=secondary CTA, 3=the workshop it rests on). They previously described tools the board did not link to."
architect,inventory,grid_sub,,The evidence under the diagram,active,,,2026-08-02,"Rewritten 2026-08-02: the three items now map 1:1 onto THIS board's own destinations (1=primary CTA, 2=secondary CTA, 3=the workshop it rests on). They previously described tools the board did not link to."
architect,inventory,grid_card_title,0,"The as-is, written down",active,,,2026-08-02,"Best-fit pairing, 2026-08-02: business tool or playground workshop chosen per use case and role rather than one of each by rule. No destination is used twice."
architect,inventory,grid_card_body,0,"The Crypto Architecture Diagram records apps, libraries, HSMs, protocols, key stores and CAs with their dependencies — the inventory in a form a review board reads.",active,,,2026-08-02,"Best-fit pairing, 2026-08-02: business tool or playground workshop chosen per use case and role rather than one of each by rule. No destination is used twice."
architect,inventory,grid_card_title,1,A chain you built yourself,active,,,2026-08-02,"Best-fit pairing, 2026-08-02: business tool or playground workshop chosen per use case and role rather than one of each by rule. No destination is used twice."
architect,inventory,grid_card_body,1,"The PKI workshop walks CSR, root CA, issuance, parsing and CRL by hand, so what you are documenting is something you have actually constructed.",active,,,2026-08-02,"Best-fit pairing, 2026-08-02: business tool or playground workshop chosen per use case and role rather than one of each by rule. No destination is used twice."
architect,inventory,grid_card_title,2,"Documented, then verified",active,,,2026-08-02,Item 3 rewritten after the best-fit re-pairing — it referenced a tool this board no longer links to.
architect,inventory,grid_card_body,2,The diagram is the deliverable; the chain workshop is how you check that what you drew is what your CAs actually issue.,active,,,2026-08-02,Item 3 rewritten after the best-fit re-pairing — it referenced a tool this board no longer links to.
architect,inventory,track_title,,"Then, the background: {essentials_vs_full:architect}.",active,,,2026-08-02,
architect,keystores,hero_eyebrow,,Security Architect · where the keys live,active,,,2026-08-02,
