ref_id,source_name,category,source_type,pillar,maturity_level,asset_class,requirement,evidence_quote,evidence_location,source_url,confidence,extraction_model,extraction_date,status,deprecated_at,deprecated_reason
BSI-BSZ-METHOD,BSI BSZ — Accelerated Security Certification Evaluation Process (v2.1),Certification Schemes,Compliance Framework,governance,3,all,Formally evaluate the independence and impartiality of the ITSEF and the application content prior to proceeding with the certification process.,Create an analysis of independence and impartiality... Evaluate the application and appendices formally and in terms of content,"Section 2.1, Table 2",https://www.bsi.bund.de/SharedDocs/Downloads/EN/BSI/Publications/BSZ/BSZ-Evaluation.pdf?__blob=publicationFile&v=5,high,mlx-community/Qwen3.6-27B-8bit,2026-08-15,deprecated,2026-08-24,"evidence_quote not present in the cited document (audit-maturity-evidence.py, 2026-08-24); shadow row supersedes the original via the merge-all loader's basename-descending dedup — original file untouched"
BSI-BSZ-METHOD,BSI BSZ — Accelerated Security Certification Evaluation Process (v2.1),Certification Schemes,Compliance Framework,inventory,3,all,Compile and provide cryptographic documents and a Statement of Security (ST) to define the Target of Evaluation (TOE) scope and configuration.,Compile cryptographic documents... Create ST and other documents... Presentation of the ST and TOE,"Section 2.1, Table 2; Section 2.2.1, Table 3",https://www.bsi.bund.de/SharedDocs/Downloads/EN/BSI/Publications/BSZ/BSZ-Evaluation.pdf?__blob=publicationFile&v=5,high,mlx-community/Qwen3.6-27B-8bit,2026-08-15,deprecated,2026-08-24,"evidence_quote not present in the cited document (audit-maturity-evidence.py, 2026-08-24); shadow row supersedes the original via the merge-all loader's basename-descending dedup — original file untouched"
GSMA-PQC-Country-Survey-2025,GSMA Post-Quantum Government Initiatives by Country and Region (March 2025),Compliance Frameworks,Industry Report,inventory,2,all,Initiate planning and conduct cryptographic inventory to identify assets requiring post-quantum migration.,Start planning and inventory. ... create cryptographic inventory.,"Table 1: Canada, Germany",https://www.gsma.com/newsroom/wp-content/uploads//Post-Quantum-Government-Initiatives-by-Country-and-Region-02-Mar-2025-Clean.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-08-15,deprecated,2026-08-24,"evidence_quote not present in the cited document (audit-maturity-evidence.py, 2026-08-24); shadow row supersedes the original via the merge-all loader's basename-descending dedup — original file untouched"
ETSI-EN-303645,ETSI EN 303 645 V3.1.3 — Cyber Security for Consumer IoT: Baseline Requirements,Compliance Frameworks,Standard,lifecycle,3,software,Ensure devices can be securely updated and that the update mechanism is protected against tampering.,Keep software updated. The device shall be able to be updated. The update mechanism shall be protected against tampering.,Section 5.4,https://www.etsi.org/deliver/etsi_en/303600_303699/303645/03.01.03_60/en_303645v030103p.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-08-15,deprecated,2026-08-24,"evidence_quote not present in the cited document (audit-maturity-evidence.py, 2026-08-24); shadow row supersedes the original via the merge-all loader's basename-descending dedup — original file untouched"
ETSI-EN-303645,ETSI EN 303 645 V3.1.3 — Cyber Security for Consumer IoT: Baseline Requirements,Compliance Frameworks,Standard,assurance,3,software,Verify the integrity of software components to ensure they have not been tampered with.,Ensure software integrity. The manufacturer shall ensure that the software running on the device is authentic and has not been tampered with.,Section 5.8,https://www.etsi.org/deliver/etsi_en/303600_303699/303645/03.01.03_60/en_303645v030103p.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-08-15,deprecated,2026-08-24,"evidence_quote not present in the cited document (audit-maturity-evidence.py, 2026-08-24); shadow row supersedes the original via the merge-all loader's basename-descending dedup — original file untouched"
ETSI-EN-303645,ETSI EN 303 645 V3.1.3 — Cyber Security for Consumer IoT: Baseline Requirements,Compliance Frameworks,Standard,observability,2,all,Examine system telemetry data to detect security-relevant events and anomalies.,Examine system telemetry data. The manufacturer shall examine system telemetry data to detect security-relevant events.,Section 5.11,https://www.etsi.org/deliver/etsi_en/303600_303699/303645/03.01.03_60/en_303645v030103p.pdf,medium,mlx-community/Qwen3.6-27B-8bit,2026-08-15,deprecated,2026-08-24,"evidence_quote not present in the cited document (audit-maturity-evidence.py, 2026-08-24); shadow row supersedes the original via the merge-all loader's basename-descending dedup — original file untouched"
ZA-POPIA-TEXT,"South Africa Protection of Personal Information Act (POPIA, Act 4 of 2013)",Compliance Frameworks,Regulation,assurance,2,all,Notify the Information Regulator and affected data subjects without unreasonable delay upon becoming aware of a security compromise.,24 Notification of security compromises... The responsible party must notify the Regulator and the data subject as soon as reasonably possible,Section 24,https://www.justice.gov.za/legislation/acts/2013-004.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-08-15,deprecated,2026-08-24,"evidence_quote not present in the cited document (audit-maturity-evidence.py, 2026-08-24); shadow row supersedes the original via the merge-all loader's basename-descending dedup — original file untouched"
NIS2-DIRECTIVE-2022-2555,Network and Information Security Directive 2 (NIS2),Compliance Frameworks,Regulation,assurance,3,all,Report significant cybersecurity incidents to competent authorities within strict timeframes to enable verification and response.,Entities shall notify a significant cybersecurity incident... without undue delay after having become aware of that incident... and shall submit a final report... within four months of the notification.,Article 23(1),https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32022L2555,high,mlx-community/Qwen3.6-27B-8bit,2026-08-15,deprecated,2026-08-24,"evidence_quote not present in the cited document (audit-maturity-evidence.py, 2026-08-24); shadow row supersedes the original via the merge-all loader's basename-descending dedup — original file untouched"
CISA-OT-Asset-Inventory-Guidance,Foundations for OT Cybersecurity: Asset Inventory Guidance for Owners and Operators,Compliance Frameworks,Government & Policy,inventory,2,all,"Capture medium-priority asset inventory fields including Department/Owner, Firmware/Software Version, OS Version, and Physical or Virtual status to provide context and vulnerability data.",Table 1: Asset Inventory Fields... Department/Owner... Firmware/Software Version... OS Version... Physical or Virtual... Priority: Medium,Appendix A: Asset Inventory Fields,https://www.cisa.gov/resources-tools/resources/foundations-ot-cybersecurity-asset-inventory-guidance-owners-and-operators,medium,mlx-community/Qwen3.6-27B-8bit,2026-08-15,deprecated,2026-08-24,"evidence_quote not present in the cited document (audit-maturity-evidence.py, 2026-08-24); shadow row supersedes the original via the merge-all loader's basename-descending dedup — original file untouched"
Singapore-CSA-Quantum-Safe-Handbook,Quantum-Safe Handbook and Quantum Readiness Index,Compliance Frameworks,Government & Policy,governance,2,all,Define RACI roles and responsibilities for quantum-safe migration to ensure clear ownership and accountability across the organization.,Key updates to the ... RACI table [page 21].,Version History / Page 21,https://isomer-user-content.by.gov.sg/36/11227d39-4350-4ded-9046-d62f99f561ab/Draft%20for%20Public%20Consultation%20-%20Quantum-Safe%20Handbook%20(Oct%202025).pdf,medium,mlx-community/Qwen3.6-27B-8bit,2026-08-15,deprecated,2026-08-24,"evidence_quote not present in the cited document (audit-maturity-evidence.py, 2026-08-24); shadow row supersedes the original via the merge-all loader's basename-descending dedup — original file untouched"
