resource_type,resource_id,source_id,match_method
library,draft-ietf-ipsecme-ikev2-pqc-auth-08,ietf,direct
library,draft-ietf-ipsecme-hybrid-kem-ikev2-frodo-00,ietf,direct
library,RFC 9941,ietf,direct
library,draft-ietf-sshm-mlkem-hybrid-kex-10,ietf,direct
library,draft-becker-cnsa2-ssh-profile-03,nsa-advisory,direct
library,RFC 9325,ietf,direct
library,RFC 9581,ietf,direct
library,draft-ietf-openpgp-nist-bp-comp-03,ietf,direct
library,draft-ietf-mls-pq-ciphersuites-04,ietf,direct
library,draft-ietf-mls-combiner-02,ietf,direct
library,draft-ietf-mls-extensions-09,ietf,direct
library,RFC 4034,ietf,direct
library,RFC 9364,ietf,direct
library,draft-fregly-dnsop-slh-dsa-mtl-dnssec-06,ietf,direct
library,draft-sheth-pqc-dnssec-strategy-01,ietf,direct
library,TCG-PC-Client-Platform-TPM-Profile-v1.07,tcg,direct
library,TCG-EK-Credential-Profile-v2.7,tcg,direct
library,TCG-TPM-2.0-Library-v1.85-Errata,tcg,direct
library,draft-ietf-lamps-cms-composite-kem,ietf,direct
library,draft-ietf-lamps-cms-composite-sigs,ietf,direct
library,draft-ietf-tls-cert-abridge,ietf,direct
library,FAEST-Round2-Spec,nist-csrc,direct
library,MQOM-Round2-Spec,nist-csrc,direct
library,SDitH-Round2-Spec,nist-csrc,direct
library,UOV-Round2-Spec,nist-csrc,direct
library,MAYO-Round2-Spec,nist-csrc,direct
library,QR-UOV-Round2-Spec,nist-csrc,direct
library,SNOVA-Round2-Spec,nist-csrc,direct
library,SQIsign-Round2-Spec,nist-csrc,direct
library,HAWK-Round2-Spec,nist-csrc,direct
library,GSMA-PQ01,gsma,direct
library,GSMA-PQ02,gsma,direct
library,G7-CB-QT-Financial-2026,banque-de-france,direct
library,Citi-GPS-Quantum-Threat-2026,citi-gps,direct
library,CISA-Quantum-Readiness-Roadmap,cisa,direct
library,AU-National-Quantum-Strategy-2023,disr-australia,direct
library,CCCS-ITSAP40018,cccs,direct
library,Labour-Tech-Defend-or-Depend-Policy-2025,labour-tech,direct
library,draft-sheffer-tls-pqc-continuity,ietf,direct
library,Westerbaan-PQCrypto2025-Slides,cloudflare,direct
library,draft-reddy-lamps-x509-pq-commit,ietf,direct
library,Circle-PQC-Roadmap-2026,circle,direct
library,Algorand-Post-Quantum-Ledger,algorand,direct
library,NIST IR 8320E,nist-csrc,direct
library,Spherity-PQC-Identity-Corridors-2026,spherity,direct
library,CSA-Crypto-News-June-2026,csa-cloud,direct
library,Bernstein-MLDSA-Bugs-2026,djb-cr-yp-to,direct
library,draft-harrison-sshm-mlkem,ietf,direct
library,draft-josefsson-ssh-sphincs,ietf,direct
library,draft-miller-sshm-mldsa44-ed25519-composite-sigs-00,ietf,direct
library,draft-yusef-tls-pqt-dual-certs,ietf,direct
library,draft-reddy-cose-jose-pqc-hybrid-hpke,ietf,direct
library,RFC-9345,ietf-internet-drafts,direct
library,ANSSI-PQC-SSH-Transition-v2,anssi,direct
library,ANSSI-PQC-TLS13-Transition,anssi,direct
library,ANSSI-PQC-IPsec-Transition,anssi,direct
library,NIST-CSF-2.0,nist-csrc,direct
library,NL-PQC-Migration-Handbook-2024,tno-nl,direct
library,ENISA-SBOM-Adoption-2026,enisa,direct
library,EU-NIS-CG-Security-Measures-2026,ec,direct
library,NIST SP 800-181r1,nist-csrc,direct
library,draft-ietf-tls-mldsa-04,ietf-internet-drafts,direct
library,draft-ietf-tls-ecdhe-mlkem-05,ietf-internet-drafts,direct
library,draft-ietf-lamps-pq-composite-kem-19,ietf-internet-drafts,direct
library,draft-ietf-ipsecme-ikev2-mlkem-06,ietf-internet-drafts,direct
library,draft-miller-sshm-mldsa44-ed25519-composite-sigs-00,ietf-internet-drafts,direct
library,RFC 9980,ietf,direct
library,NIST IR 8610,nist-csrc,direct
library,EO-2026-06-22-Securing-the-Nation,omb,direct
library,ref-quantinuum-helios,quantinuum,direct
library,ref-google-willow-below-threshold,google-quantum-ai,direct
library,ref-ibm-qldpc-gross-code,ibm-research,direct
library,ENISA-Hybridization-Standardisation-Status,enisa,direct
library,draft-ietf-cose-hpke,ietf,direct
library,draft-ietf-jose-hpke-encrypt,ietf,direct
library,Sammo-PQC-NPP-MonteCarlo-2026,arxiv-crypto,direct
library,KLEPTO-2022-Kyber-Backdoor,iacr-eprint,direct
library,SCA-2023-Masked-Kyber-DL,iacr-eprint,direct
library,SALSA-2022-Lattice-Transformer,arxiv-crypto,direct
library,KLEPTO-2014-DualEC-Backdoor,usenix-security,direct
library,SCA-2017-AES-CNN-Jitter,iacr-eprint,direct
library,CycloneDX-Cryptography-Registry,owasp,direct
library,SPDX-Spec-ISO-5962,spdx-project,direct
library,CycloneDX-Spec-Overview,owasp-cyclonedx,direct
library,NTIA-SBOM-Minimum-Elements-2021,ntia,direct
library,OASIS-CSAF-2.0-VEX,oasis-csaf,direct
library,EO-14413,omb,direct
library,OMB-M-26-15,omb,direct
library,RFC-9846-The-Transport-Layer-Security-TLS-Protocol-Version-1,ietf,direct
library,SP-800-73-6-Part-1-PIV-Card-Application-Namespace-Data-Model,nist-csrc,direct
library,SP-800-73-6-Part-2-PIV-Card-Application-Card-Command-Interfa,nist-csrc,direct
library,SP-800-78-6-Cryptographic-Algorithms-and-Key-Sizes-for-PIV,nist-csrc,direct
library,Post-Quantum-Guidance-for-current-deployments-of-IETF-protoc,ietf,direct
library,GhostLock-A-Hybrid-Post-Quantum-Encryption-Protocol,ietf,direct
library,KEM-based-Authentication-for-IKEv2-with-Post-quantum-Securit,ietf,direct
library,Hybrid-Post-Quantum-Password-Authenticated-Key-Exchange,ietf,direct
library,Post-Quantum-Enhancements-to-TLS-Based-EAP-Methods,ietf,direct
library,Post-Quantum-Key-Encapsulation-Mechanisms-PQ-KEMs-in-EAP-AKA,ietf,direct
library,Post-Quantum-Cryptography-Recommendations-for-TLS-based-Appl,ietf,direct
library,Enhancing-Security-in-EAP-AKA-prime-with-Hybrid-Post-Quantum,ietf,direct
library,Multi-Authentication-in-IKEv2-with-Post-quantum-Security,ietf,direct
library,Hybrid-Post-Quantum-and-Traditional-Authentication-for-IKEv2,ietf,direct
library,IPv4-5-A-Locator-Identifier-Separated-Extension-to-IPv4-with,ietf,direct
library,Output-Schema-Based-on-Cryptographic-Bill-of-Materials-CBoM,ietf,direct
library,Post-Quantum-Enhancements-to-TLS-Based-EAP-Methods-WG-draft,ietf,direct
library,ML-KEM-Security-Considerations,ietf,direct
library,GSS-API-Key-Exchange-with-hybrid-ML-KEM,ietf,direct
library,Post-Quantum-Traditional-PQ-T-Hybrid-PKI-Authentication-in-t,ietf,direct
library,Post-Quantum-Key-Encapsulation-Mechanisms-PQ-KEMs-for-COSE,ietf,direct
library,An-Assessment-Framework-for-Application-Level-Cryptographic,arxiv-crypto,direct
library,ISO-26262-Road-vehicles-Functional-safety,iso-iec-sc27,inferred
library,NIST-SP-800-186,nist-csrc,direct
library,NIST-SP-800-185,nist-csrc,direct
library,ARINC-Standard-811,aeec-sae,direct
library,ARINC-Standard-827,aeec-sae,direct
library,ISO-IEC-17799-2000,iso-iec-sc27,direct
library,ISO-14971-2000,iso-tc210,direct
library,RFC-9958,ietf,direct
library,2510-10436-Post-Quantum-Cryptography-and-Quantum-Safe-Securi,arxiv-crypto,direct
library,ETSI-launches-new-standard-for-Quantum-Safe-Hybrid-Key-Excha,etsi-cyber,direct
library,https-arxiv-org-pdf-2505-08791,arxiv-crypto,direct
library,https-arxiv-org-pdf-2606-04669,arxiv-crypto,direct
library,https-nukib-gov-cz-download-publications-en-Annex-20to-20the,nukib,direct
library,ISO-IEC-18033-2-2006-Amd-2-2026-Information-technology-Secur,iso-iec-sc27,direct
library,OASIS-Approves-Two-Public-Key-Cryptography-Standards-to-Adva,oasis,direct
library,SP-800-230-Additional-SLH-DSA-Parameter-Sets-for-Limited-Sig,nist-csrc,direct
library,A-Post-Quantum-Hybrid-Commitment-Certificate-Extension-PQCHC,ietf,direct
library,AFiR-Post-Quantum-Signed-Inference-Receipts-as-a-TEE-Free-Pr,ietf,direct
library,Analysis-of-Hybrid-Key-Establishment-and-Standalone-ML-KEM-i,ietf,direct
library,Composite-ML-DSA-Signatures-for-SSH,ietf,direct
library,EAP-WSIM-SIM-Based-EAP-Authentication-for-Enterprise-Wi-Fi-U,ietf,direct
library,Gaps-in-Operational-Visibility-for-Post-Quantum-Cryptographi,ietf,direct
library,Merkle-Tree-Agent-Certificates-MTAC-Batch-Issued-Post-Quantu,ietf,direct
library,ML-DSA-44-Ed255192-Composite-Signatures-in-SSH,ietf,direct
library,Module-Lattice-Based-Signatures-with-Merkle-Tree-Ladders-ML,ietf,direct
library,MVPS-Proof-Envelope-Tamper-Evident-Binding-of-Theorem-Catalo,ietf,direct
library,N-PAMP-Native-Post-Quantum-Agent-Messaging-Protocol,ietf,direct
library,New-Hybrid-Post-Quantum-Protocol-Specification,ietf,direct
library,New-Pure-Post-Quantum-Protocol-Specification-2,ietf,direct
library,Post-Quantum-Cryptographic-Discipline-for-x402-STARK-Receipt,ietf,direct
library,Post-quantum-Key-Encapsulation-with-ML-KEM-in-Public-Key-Cry,ietf,direct
library,Post-Quantum-Signature-Algorithm-Profile-and-Migration-Consi,ietf,direct
library,Preventing-Key-Reuse-and-Cross-Key-Forgeries-in-Composite-ML,ietf,direct
library,Requirements-and-Gaps-for-Post-Quantum-Certificate-Rotation,ietf,direct
library,SLH-DSA-for-JOSE-and-COSE,ietf,direct
library,Use-of-SLH-DSA-in-TLS-1-3,ietf,direct
library,X-509v3-ML-DSA-Certificates-for-the-Secure-Shell-SSH-Protoco,ietf,direct
library,x402-Cryptographic-Receipts-Format-Post-Quantum-Discipline-a,ietf,direct
library,Post-Quantum-Composite-Signatures-in-SSH,ietf,direct
library,A-Survey-on-Security-Reductions-in-Post-Quantum-Cryptography,iacr-eprint,direct
library,draft-connolly-cfrg-xwing-kem-10,ietf,direct
library,ETSI-TS-119-312-V2-1-1-Electronic-Signatures-and-Trust-Infra,etsi,direct
library,CRYPTREC-LS-0001-2022R2-List-of-Ciphers-to-be-Referred-to-fo,cryptrec,direct
library,CRYPTREC-LS-0003-2022R1-Criteria-for-Setting-Cryptographic-S,cryptrec,direct
library,Cabinet-Secretariat-Japan-PQC-Migration-Interim-Report-for-G,cas-pqc-jp,direct
library,CCN-TEC-009-BP-37-Spain-Recomendaciones-para-una-transicion,ccn-spain,direct
library,CCN-STIC-221-Spain-Guia-de-Mecanismos-Criptograficos-autoriz,ccn-spain,direct
library,ASD-Australia-Information-Security-Manual-Guidelines-for-Cry,acsc,direct
library,SLSA-Specification-v1.1,ietf,direct
library,W3C-Verifiable-Credentials-Data-Model-v2-0,w3c,direct
library,UNISIG-SUBSET-137-ERTMS-ETCS-On-line-Key-Management-FFFIS,unisig,direct
library,WCO-SAFE-Framework-of-Standards-2021,wco,direct
library,IMO-MSC-FAL-1-Circ-3-Rev-2-Guidelines-on-Maritime-Cyber-Risk,imo,direct
library,NAIC-Insurance-Data-Security-Model-Law-MDL-668,naic,direct
library,AACS-Introduction-and-Common-Cryptographic-Elements-Book-Rev,aacs,direct
library,DVB-BlueBook-A165-Extensions-to-the-CI-Plus-Specification,dvb-project,direct
library,UN-Regulation-No-155-Cyber-Security-and-Cyber-Security-Manag,unece-wp29,direct
library,ONC-Health-IT-Certification-Criterion-170-315-d-7-End-User-D,onc,direct
library,ONC-Health-IT-Certification-Criterion-170-315-d-8-Integrity,onc,direct
library,ONC-Health-IT-Certification-Criterion-170-315-d-9-Trusted-Co,onc,direct
library,Matter-1-6-Core-Specification,csa-iot,direct
library,ATIS-Preparing-5G-for-the-Quantum-Era-An-Analysis-of-3GPP-Ar,atis,direct
library,Federal-PKI-Common-Policy-X-509-Certificate-and-CRL-Profile,fpki,direct
library,X-509-Certificate-Policy-for-the-U-S-Federal-PKI-Common-Poli,fpki,direct
library,Common-Policy-X-509-Certificate-and-CRL-Profile,fpki,direct
library,NIST-SP-800-171-Rev-3-Protecting-Controlled-Unclassified-Inf,nist-csrc,direct
library,NIST-SP-800-210-General-Access-Control-Guidance-for-Cloud-Sy,nist-csrc,direct
library,RFC-3161-Internet-X-509-Public-Key-Infrastructure-Time-Stamp,ietf-rfc-series,direct
library,ETSI-EN-319-422-V1-1-1-Time-stamping-protocol-and-time-stamp,etsi,direct
library,ETSI-TS-103-764-Rail-Telecommunications-RT-FRMCS-System-Arch,etsi,direct
library,ETSI-TS-103-765-1-Rail-Telecommunications-RT-FRMCS-Transport,etsi,direct
library,FRA-Information-Guide-on-Positive-Train-Control-in-49-CFR-Pa,fra-us,direct
library,EPA-Guidance-on-Improving-Cybersecurity-at-Drinking-Water-an,epa-us,direct
library,FERC-Security-Program-for-Hydropower-Projects-Division-of-Da,ferc,direct
library,Swift-Customer-Security-Controls-Framework-CSCF-v2026,swift,direct
library,ETSI-TS-103-765-2-Rail-Telecommunications-RT-FRMCS-Service-S,etsi,direct
library,ETSI-TS-103-765-4-Rail-Telecommunications-RT-FRMCS-On-Networ,etsi,direct
library,UIC-FRMCS-T-v1-0-Future-Railway-Mobile-Communication-System,era-rail,direct
library,DCSA-Information-Model-v3-0,dcsa,direct
library,EPC-342-08-v16-0-1-Guidelines-on-Cryptographic-Algorithms-Us,epc-eu,direct
library,NIST-SP-800-78-5-Cryptographic-Algorithms-and-Key-Sizes-for,nist-csrc,direct
library,GFMA-Quantum-Migration-Mapping-the-Emerging-Landscape-Octobe,gfma,direct
library,PSD2-Directive-EU-2015-2366,uk-legislation-gov-uk,direct
library,EBA-RTS-SCA-2018-389,uk-legislation-gov-uk,direct
library,CMMC-L1-Scoping-Guide,dod-cio,direct
library,CMMC-L1-Assessment-Guide,dod-cio,direct
library,CMMC-L2-Scoping-Guide,dod-cio,direct
library,CMMC-L2-Assessment-Guide,dod-cio,direct
library,CMMC-Alignment-NIST-Standards,dod-cio,direct
library,CMMC-SPRS-Guidance,dod-cio,direct
library,DIB-CSaaS-Slicksheet,dc3,direct
library,DoD-OT-Control-Systems-SRG,disa,direct
library,NIST-SP-800-171Ar3,nist,direct
library,CISA-OT-Asset-Inventory-Guidance,cisa,direct
library,DFARS-252.204-7012,dod-cio,direct
library,DFARS-252.204-7019,dod-cio,direct
library,DFARS-252.204-7020,dod-cio,direct
library,Brilliant-at-the-Basics-IT,dod-cio,direct
library,RFC 9151,ietf,direct
library,NIST SP 800-30,nist-csrc,direct
library,Cyentia IRIS 2025,cyentia-institute,direct
library,NetDiligence Cyber Claims Study 2025,netdiligence,direct
library,EMVCo-Quantum-Position-Statement,emvco,direct
library,EMV-Break-Fix-Verify-2021,arxiv-crypto,inferred
library,RU-Nijmegen-EMV-Course-Notes,radboud-university,direct
library,BLE-Low-Entropy-Key-Negotiation-2019,iacr-eprint,inferred
library,Sigstore-Algorithm-Registry,sigstore,direct
library,AUTOSAR-CP-SWS-CryptoDriver-R23-11,autosar,direct
library,arXiv-2602-21524-Quantum-Attacks-Nuclear,arxiv-crypto,direct
library,IACR-2024-046-Aviation-Quantum-Secure,iacr-eprint,direct
library,CI-Plus-Spec-v1.3.2,ci-plus-llp,mapped
library,PKCS-11-Cryptographic-Token-Interface-Profiles-Version-3-2-O,oasis,direct
library,PKCS-11-Cryptographic-Token-Interface-Usage-Guide-Version-3,oasis,direct
library,A-First-Look-at-Digital-Rights-Management-Systems-for-Secure,arxiv-crypto,inferred
library,Ethereum-Foundation-Roadmap-Account-Abstraction,eth-foundation,inferred
library,Solana-Docs-Transactions,solana-foundation,direct
library,SIMD-0461-Falcon-FN-DSA-Signature-Verification-Precompile,solana-foundation,direct
library,CIP-3-Wallet-key-generation-BIP32-Ed25519,cardano-foundation,direct
library,Ouroboros-Praos-An-Adaptively-Secure-Semi-synchronous-Proof,iacr-eprint,direct
library,Cardano-cardano-crypto-praos-VRF-suite-ECVRF-ED25519-SHA512,cardano-iohk,direct
library,input-output-hk-kes-Cardano-Key-Evolving-Signatures-Sum6Kes,cardano-iohk,direct
library,Chainlink-Off-chain-Reporting-Protocol-3-0-OCR3,chainlink-labs,direct
library,Safe-Wallet-Safe-sol-multisig-signature-verification,safe-global,direct
library,Wormhole-Docs-VAAs-Guardian-signature-scheme,wormhole-foundation,direct
library,Polkadot-Wiki-Cryptography-sr25519-BABE,web3-foundation,direct
library,CometBFT-Docs-Validators-Ed25519-consensus-signing,cosmos-interchain,direct
library,cosmos-sdk-CHANGELOG-ML-DSA-65-FIPS-204-validator-account-ke,cosmos-interchain,direct
library,Avalanche-Docs-Cryptographic-Primitives,ava-labs-avalanche-foundation,direct
library,Avalanche-Docs-What-is-ICM-Warp-Messaging-BLS,ava-labs-avalanche-foundation,direct
library,Arbitrum-Docs-Inside-AnyTrust-DAC-BLS-signing,offchain-labs,direct
library,3GPP-TS-35-216-SNOW-3G-Specification,etsi,direct
library,3GPP-TS-35-222-ZUC-Specification,etsi,direct
library,RFC-9563-SM2-Digital-Signature-Algorithm-for-DNSSEC,ietf,direct
library,Internet2-PQC-Demo-on-the-National-Backbone,internet2,direct
library,IETF-LAMPS-Composite-ML-DSA-Signatures-draft-19-RFC-Ed-Queue,ietf-internet-drafts,direct
library,GSMA-PQ-04-Post-Quantum-Cryptography-in-the-IoT-Ecosystem,gsma,direct
library,BFO-Post-Quantum-Cryptography-Is-Coming-to-PDF,bfo,direct
library,PCI-SSC-Key-Blocks-101-104-AES-TDES-key-management,pci-ssc,direct
library,Apple-Pay-Guide-Process-Payment-ECDH-SHA,apple,direct
library,W3C-Secure-Payment-Confirmation,w3c,direct
library,AWS-Security-Blog-ML-KEM-Post-Quantum-TLS-in-KMS-ACM-Secrets,amazon-aws,direct
library,Google-Cloud-Blog-Quantum-Safe-Digital-Signatures-in-Cloud-K,google,direct
library,Securosys-Primus-HSM-CyberVault-PQC-ready,securosys-sa,direct
library,ACS-ACOSJ-P-PBOC-3.0-DC-EC-Card,acs,direct
library,PCI-PIN-v3-1-ROC-Reporting-Template,pci-ssc,direct
library,PCI-PTS-HSM-Modular-Security-Requirements-v4-0,pci-ssc,direct
library,PCI-Card-Production-Logical-Security-v3-0-1,pci-ssc,direct
library,PCI-3DS-Core-v1-0-ROC-Reporting-Template,pci-ssc,direct
library,PCI-P2PE-Security-Requirements-v3-1,pci-ssc,direct
library,SWIFT-Qualified-Certificates-Certificate-Policy,swift,direct
library,CNSSP-11-IA-Product-Acquisition-Policy,cnss,direct
library,DoD-Cloud-Service-Provider-SRG-V1R7,disa,direct
library,UnionPay-UPCA-GZ-12-01-Terminal-Security-Certification-Rules-v4-2,unionpay,direct
library,CIR-EU-2025-1943-Qualified-Certificates-Reference-Standards,eur-lex,direct
library,CIR-EU-2025-1929-Qualified-Electronic-Time-Stamps,eur-lex,direct
library,CIR-EU-2024-2981-EU-Digital-Identity-Wallet-Certification,eur-lex,direct
library,CIR-EU-2024-482-EUCC-Cybersecurity-Certification-Scheme,eur-lex,direct
library,NIST-CMVP-140-2-to-140-3-Transition-Timeline,nist,direct
library,China-Cryptography-Law-2019-NPC,npc-china,direct
library,CABF-TLS-BR-v2-2-9,cabforum,direct
library,CABF-SMIME-BR-v1-0-15,cabforum,direct
library,CABF-Code-Signing-BR-v3-11,cabforum,direct
library,ICANN-Root-Zone-KSK-DPS-8th-Edition,iana,direct
library,NIST-SP-800-63B-4,nist,direct
library,Chrome-Root-Program-Policy-v1-8,cabforum,direct
library,C-ITS-Certificate-Policy-Release-3.0,jrc,direct
library,BSI-CC-PP-0114-V2X-HSM,commoncriteriaportal,direct
library,SCMS-Manager-EE-Requirements-v1-00,scmsmanager,direct
library,UNECE-R156,eur-lex,direct
library,EU-2016-799-Smart-Tachograph,jrc,direct
library,EU-2023-203-Part-IS,eur-lex,direct
library,UNISIG-SUBSET-114,eur-lex,direct
library,NIST-SP-800-213,nist,direct
library,NIST-IR-8259A,nist,direct
library,GSMA-SGP24-v2-4-4,gsma,direct
library,BSI-CC-PP-0100-V2-2025-eUICC,commoncriteriaportal,direct
library,ENISA-eUICC-EUCC,enisa,direct
library,DORA-RTS-2024-1774,eur-lex,direct
library,MovieLabs-ECP-v1-4,pci-ssc,direct
library,SFC-VATP-Guidelines,sfc,direct
library,VARA-Custody-Rulebook,vara,direct
library,VARA-Technology-Information-Rulebook,vara,direct
library,NERC-CIP-005-7,nerc,direct
library,NERC-CIP-007-6,nerc,direct
library,NERC-CIP-011-3,nerc,direct
library,NERC-CIP-012-1,nerc,direct
library,IETF-RFC-6484,ietf,direct
library,PCI-SSC-Blog-Publishes-PTS-HSM-v5-0,pci-ssc,direct
library,PCI-SSC-Bulletin-PTS-HSM-v4-Extension,pci-ssc,direct
threats,AERO-002,iso-iec-sc27,direct
threats,AERO-003,icao,direct
threats,AUTO-001,iso-iec-sc27,direct
threats,AUTO-003,unece,direct
threats,AUTO-004,iso-iec-sc27,direct
threats,CLOUD-001,csa-cloud,direct
threats,CLOUD-002,csa-cloud,direct
threats,CLOUD-003,nist-csrc,direct
threats,CLOUD-004,nist-csrc,direct
threats,CROSS-002,nist-csrc,direct
threats,CROSS-004,gri,direct
threats,CROSS-006,nist-csrc,direct
threats,CROSS-007,ec,direct
threats,CROSS-008,nist-csrc,direct
threats,CRYPTO-001,federal-reserve,direct
threats,CRYPTO-002,eth-foundation,direct
threats,CRYPTO-003,federal-reserve,direct
threats,ENERGY-001,iec,direct
threats,ENERGY-002,nrc,direct
threats,ENERGY-003,gri,direct
threats,ENERGY-004,iec,direct
threats,FIN-001,bis,direct
threats,FIN-002,federal-reserve,direct
threats,FIN-003,bis,direct
threats,FIN-004,pci-ssc,direct
threats,FIN-005,fs-isac,direct
threats,AUS-FIN-001,apra,direct
threats,AUS-FIN-002,bis,direct
threats,GOV-001,iso-iec-sc27,direct
threats,GOV-002,nsa-media,direct
threats,GOV-003,cisa,direct
threats,GOV-004,fpki,direct
threats,GOV-005,iso-iec-sc27,direct
threats,AUS-GOV-001,acsc,direct
threats,HLTH-001,hhs,direct
threats,HLTH-002,thales-research,direct
threats,HLTH-003,fda,direct
threats,HLTH-004,fda,direct
threats,HLTH-005,csa-cloud,direct
threats,IOT-002,iec,direct
threats,IOT-003,ietf,direct
threats,IT-001,openssl-project,direct
threats,IT-002,cabf,direct
threats,IT-003,nist-csrc,direct
threats,IT-004,openssf,direct
threats,LEG-001,ec,direct
threats,LEG-002,ec,direct
threats,LEG-003,etsi-cyber,direct
threats,MEDIA-001,aacs,direct
threats,MEDIA-002,arxiv-crypto,inferred
threats,MEDIA-003,dvb-project,direct
threats,PCI-002,pci-ssc,direct
threats,PCI-003,pci-ssc,direct
threats,RAIL-001,era-rail,direct
threats,RETAIL-001,pci-ssc,direct
threats,SUPPLY-001,imo,direct
threats,SUPPLY-002,csa-cloud,direct
threats,SUPPLY-003,wco,direct
threats,TELCO-001,gsma,direct
threats,TELCO-002,gsma,direct
threats,TELCO-003,etsi,direct
threats,TELCO-004,gsma,direct
threats,TELCO-005,gsma,direct
threats,WATER-001,cisa,direct
threats,EDU-001,us-doe-ed,direct
threats,EDU-002,internet2,direct
threats,EDU-003,w3c,direct
threats,EDU-004,nist-csrc,direct
threats,EDU-005,arxiv-crypto,direct
threats,CROSS-009,ietf,direct
threats,CROSS-010,apnic,direct
threats,CROSS-011,openssh,direct
threats,CROSS-012,openssf,direct
threats,CROSS-013,nist-csrc,direct
threats,RAIL-003,etsi-cyber,direct
threats,RAIL-004,fra-us,direct
threats,WATER-005,ferc,direct
threats,WATER-003,epa-us,direct
threats,WATER-004,nist-csrc,direct
threats,CI-001,cisa,direct
threats,CI-003,tsa,inferred
threats,CROSS-014,nist-csrc,direct
threats,CROSS-015,nist-csrc,direct
threats,CROSS-016,nist-csrc,direct
threats,CROSS-017,nist-csrc,direct
threats,CROSS-018,nist-csrc,direct
threats,HSM-001,nist-csrc,direct
threats,IOT-005,nist-csrc,direct
threats,AUS-TEL-001,acsc,direct
threats,IT-006,arxiv-crypto,inferred
threats,HSM-002,oasis,direct
threats,FINA-001,hkma,direct
threats,CROS-001,imo,direct
threats,CROS-002,cisa,direct
threats,FINA-002,bis,direct
threats,INTE-001,etsi,direct
threats,CROS-004,bsi,direct
threats,CROS-005,anssi,direct
threats,ENER-001,nerc,direct
threats,HEAL-001,health-sector-coordinating-cou,direct
threats,PAYM-001,fs-isac,direct
threats,FINA-003,finma-swiss-financial-market-s,direct
threats,CRIT-001,csa-singapore,direct
threats,FINA-004,osfi,direct
threats,FINA-005,japan-financial-services-agenc,direct
threats,CROS-006,ccn-spain,direct
threats,FINA-006,mas-singapore,direct
threats,TELE-001,anssi,direct
threats,FINA-007,ascx9,direct
threats,INSU-001,munich-re,direct
timeline,QARC Project Execution,ec,direct
timeline,Quantum Safe Explorer Launched,ibm-research,direct
timeline,IBM Heron R2 Processor Available,ibm-research,direct
timeline,IBM Next-Gen Processor Development,ibm-research,direct
timeline,IBM Kookaburra Processor Released,ibm-research,direct
timeline,IBM Quantum Advantage Target,ibm-research,direct
timeline,Quantum Safe Program Launch,microsoft,direct
timeline,Majorana 1 Quantum Chip,microsoft,direct
timeline,Microsoft QSP Roadmap Published,microsoft,direct
timeline,Core Infrastructure Transition,microsoft,direct
timeline,Early Quantum-Safe Adoption,microsoft,direct
timeline,Microsoft Full PQC Transition,microsoft,direct
timeline,UltraPQ-Suite Launched,pqshield,direct
timeline,100th Research Paper Milestone,pqshield,direct
timeline,Carahsoft Government Partnership,pqshield,direct
timeline,Post-Quantum VPN Research Initiated,pqshield,direct
timeline,AQtive Guard FedRAMP Ready,sandboxaq,direct
timeline,RWPQC 2025 Conference,sandboxaq,direct
timeline,ISM December 2024 Update,acsc,direct
timeline,ISM June 2025 Cryptography Guidelines Update,acsc,direct
timeline,ACSC Annual Cyber Threat Report 2024–25 — PQC as a National Priority,acsc,direct
timeline,Commonwealth Cyber Security Posture in 2025,acsc,direct
timeline,Paper 158 Quantum Roadmap,bis,direct
timeline,National Quantum Strategy,disr-australia,direct
timeline,PQC Best Practices Published,ised-canada,direct
timeline,CCCS PQC Migration Roadmap Published,cccs,direct
timeline,SPIN Notice Published,tbs-canada,direct
timeline,Departmental Planning Phase,cccs,direct
timeline,Departmental PQC Migration Plans Due,cccs,direct
timeline,High Priority Migration Phase,cccs,direct
timeline,High Priority Systems Complete,cccs,direct
timeline,Remaining Systems Migration,cccs,direct
timeline,Full GC Migration Complete,cccs,direct
timeline,NGCC Program Launched,iccs-china,direct
timeline,Hybrid Quantum-Safe System Launched,china-telecom,direct
timeline,NGCC Algorithm Evaluation,cac-china,direct
timeline,Cryptographic Recommendations,nukib,direct
timeline,PQC Integration Study,enisa,direct
timeline,EU PQC Recommendation Published,ec,direct
timeline,Critical Infrastructure Migration,ec,direct
timeline,Coordinated Roadmap v1.1,cryptrec,direct
timeline,QSFF Call to Action,europol,direct
timeline,EU PQC Survey Launched,cryptrec,direct
timeline,Agreed Cryptographic Algorithms v2,ec,direct
timeline,Member State Strategy Initiation,ec,direct
timeline,High-Risk Systems Secured,ec,direct
timeline,Full EU PQC Transition,ec,direct
timeline,Initial PQC Position Paper,anssi,direct
timeline,PQC Position Paper Follow-up,anssi,direct
timeline,Joint QKD Position Paper,anssi,direct
timeline,PQC Market Studies Published,anssi,direct
timeline,Phase 1 - Pre-Quantum Security,anssi,direct
timeline,Cryptographic Accreditation Doctrine Updated,anssi,direct
timeline,CEA-Leti CESTI PQC Accreditation,anssi,direct
timeline,First PQC Security Visas Issued,anssi,direct
timeline,PQC FAQ Published,anssi,direct
timeline,PG-083 Cryptographic Guide Update (Planned),anssi,direct
timeline,Phase 2 - Hybridization Required,anssi,direct
timeline,IPsec DR Referential Update (Planned),anssi,direct
timeline,PQC Qualification Requirement,anssi,direct
